Entity,Code,Year,Mean income or consumption
Ukraine,UKR,2002,6.8155885
Ukraine,UKR,2003,7.630714
Ukraine,UKR,2004,8.542663
Ukraine,UKR,2005,10.136439
Ukraine,UKR,2006,10.973013
Ukraine,UKR,2007,10.431301
Ukraine,UKR,2008,11.943635
Ukraine,UKR,2009,11.064782
Ukraine,UKR,2010,11.802624
Ukraine,UKR,2011,12.262779
Ukraine,UKR,2012,12.772745
Ukraine,UKR,2013,13.491664
Ukraine,UKR,2014,12.981751
Ukraine,UKR,2015,11.70123
Ukraine,UKR,2016,11.858196
Ukraine,UKR,2017,12.998967
Ukraine,UKR,2018,13.589137
Ukraine,UKR,2019,14.921345
Ukraine,UKR,2020,14.315957
United Arab Emirates,ARE,2013,72.45095
United Kingdom,GBR,1968,20.764677
United Kingdom,GBR,1969,21.008791
United Kingdom,GBR,1970,21.504177
United Kingdom,GBR,1971,21.402864
United Kingdom,GBR,1972,22.227068
United Kingdom,GBR,1973,24.19995
United Kingdom,GBR,1974,24.204908
United Kingdom,GBR,1975,23.26493
United Kingdom,GBR,1976,22.480993
United Kingdom,GBR,1977,21.983622
United Kingdom,GBR,1978,23.931898
United Kingdom,GBR,1979,24.381998
United Kingdom,GBR,1980,25.03532
United Kingdom,GBR,1981,24.984406
United Kingdom,GBR,1982,27.46212
United Kingdom,GBR,1983,26.299812
United Kingdom,GBR,1984,27.066801
United Kingdom,GBR,1985,28.13959
United Kingdom,GBR,1986,30.162918
United Kingdom,GBR,1987,32.259426
United Kingdom,GBR,1988,34.44765
United Kingdom,GBR,1989,34.720493
United Kingdom,GBR,1990,36.565243
United Kingdom,GBR,1991,36.905094
United Kingdom,GBR,1992,35.65019
United Kingdom,GBR,1993,35.482574
United Kingdom,GBR,1994,38.65419
United Kingdom,GBR,1995,38.734726
United Kingdom,GBR,1996,40.25667
United Kingdom,GBR,1997,41.70549
United Kingdom,GBR,1998,43.96361
United Kingdom,GBR,1999,45.024086
United Kingdom,GBR,2000,49.350037
United Kingdom,GBR,2001,49.957417
United Kingdom,GBR,2002,48.501163
United Kingdom,GBR,2003,49.402187
United Kingdom,GBR,2004,51.11588
United Kingdom,GBR,2005,52.126556
United Kingdom,GBR,2006,53.071316
United Kingdom,GBR,2007,52.963966
United Kingdom,GBR,2008,53.909813
United Kingdom,GBR,2009,53.458054
United Kingdom,GBR,2010,52.073654
United Kingdom,GBR,2011,50.91064
United Kingdom,GBR,2012,50.74094
United Kingdom,GBR,2013,51.036324
United Kingdom,GBR,2014,52.558216
United Kingdom,GBR,2015,53.34826
United Kingdom,GBR,2016,53.652657
United Kingdom,GBR,2017,53.333534
United Kingdom,GBR,2018,54.414413
United Kingdom,GBR,2019,55.15668
United Kingdom,GBR,2020,54.88597
United States,USA,1963,35.805897
United States,USA,1964,38.02514
United States,USA,1965,39.958485
United States,USA,1966,40.244034
United States,USA,1967,42.56715
United States,USA,1968,44.337082
United States,USA,1969,45.518326
United States,USA,1970,45.733093
United States,USA,1971,46.880203
United States,USA,1972,50.062305
United States,USA,1973,50.963634
United States,USA,1974,49.093956
United States,USA,1975,49.509876
United States,USA,1976,51.05725
United States,USA,1977,51.24994
United States,USA,1978,51.447113
United States,USA,1979,53.057842
United States,USA,1980,50.53232
United States,USA,1981,49.626133
United States,USA,1982,50.399033
United States,USA,1983,52.08607
United States,USA,1984,54.167225
United States,USA,1985,55.236378
United States,USA,1986,56.836647
United States,USA,1987,58.576263
United States,USA,1988,59.535862
United States,USA,1989,60.501595
United States,USA,1990,58.86926
United States,USA,1991,58.24185
United States,USA,1992,58.257374
United States,USA,1993,59.461178
United States,USA,1994,60.505062
United States,USA,1995,61.423077
United States,USA,1996,62.40383
United States,USA,1997,64.225975
United States,USA,1998,65.98776
United States,USA,1999,67.54228
United States,USA,2000,68.31815
United States,USA,2001,68.300095
United States,USA,2002,68.46806
United States,USA,2003,69.507126
United States,USA,2004,69.18547
United States,USA,2005,70.6384
United States,USA,2006,71.83583
United States,USA,2007,71.34738
United States,USA,2008,69.42073
United States,USA,2009,70.32472
United States,USA,2010,68.57991
United States,USA,2011,69.40685
United States,USA,2012,69.66228
United States,USA,2013,69.23176
United States,USA,2014,69.65698
United States,USA,2015,72.29066
United States,USA,2016,75.629875
United States,USA,2017,76.575714
United States,USA,2018,80.585686
United States,USA,2019,85.874725
United States,USA,2020,88.01251
United States,USA,2021,87.60349
Uruguay,URY,2006,18.902157
Uruguay,URY,2007,20.617388
Uruguay,URY,2008,22.637148
Uruguay,URY,2009,24.285551
Uruguay,URY,2010,24.381975
Uruguay,URY,2011,26.231438
Uruguay,URY,2012,26.210945
Uruguay,URY,2013,27.271982
Uruguay,URY,2014,28.784662
Uruguay,URY,2015,29.201385
Uruguay,URY,2016,28.659866
Uruguay,URY,2017,29.761375
Uruguay,URY,2018,29.275402
Uruguay,URY,2019,28.779291
Uruguay,URY,2020,26.61604
Uruguay,URY,2021,27.020472
Uruguay (urban),,1981,20.395178
Uruguay (urban),,1989,21.615774
Uruguay (urban),,1992,22.898115
Uruguay (urban),,1995,23.288528
Uruguay (urban),,1996,22.589397
Uruguay (urban),,1997,22.719002
Uruguay (urban),,1998,24.308405
Uruguay (urban),,2000,23.379782
Uruguay (urban),,2001,23.55564
Uruguay (urban),,2002,21.008753
Uruguay (urban),,2003,17.462183
Uruguay (urban),,2004,17.70482
Uruguay (urban),,2005,18.211988
Uzbekistan,UZB,1998,2.4485343
Uzbekistan,UZB,2000,1.5871867
Uzbekistan,UZB,2002,1.685342
Uzbekistan,UZB,2003,1.6019452
Vanuatu,VUT,2010,5.2963414
Vanuatu,VUT,2019,5.431598
Venezuela,VEN,1981,16.597214
Venezuela,VEN,1987,14.728353
Venezuela,VEN,1989,13.274449
Venezuela,VEN,1992,12.206778
Venezuela,VEN,1995,9.785229
Venezuela,VEN,1998,10.331761
Venezuela,VEN,1999,9.3221655
Venezuela,VEN,2001,9.818652
Venezuela,VEN,2002,8.087051
Venezuela,VEN,2003,6.8498464
Venezuela,VEN,2004,7.672564
Venezuela,VEN,2005,9.610654
Venezuela,VEN,2006,11.777487
Vietnam,VNM,1992,3.0294259
Vietnam,VNM,1997,3.966856
Vietnam,VNM,2002,3.8376172
Vietnam,VNM,2004,4.5263085
Vietnam,VNM,2006,5.053988
Vietnam,VNM,2008,5.4580426
Vietnam,VNM,2010,9.6244135
Vietnam,VNM,2012,9.897621
Vietnam,VNM,2014,10.477527
Vietnam,VNM,2016,12.099472
Vietnam,VNM,2018,13.46041
Vietnam,VNM,2020,15.049919
Western and Central Africa (PIP),,1990,2.8459806
Western and Central Africa (PIP),,1991,2.7633152
Western and Central Africa (PIP),,1992,2.7250998
Western and Central Africa (PIP),,1993,2.6809242
Western and Central Africa (PIP),,1994,2.6895638
Western and Central Africa (PIP),,1995,2.7265556
Western and Central Africa (PIP),,1996,2.8013475
Western and Central Africa (PIP),,1997,2.8274894
Western and Central Africa (PIP),,1998,2.8154292
Western and Central Africa (PIP),,1999,2.8052757
Western and Central Africa (PIP),,2001,2.8625581
Western and Central Africa (PIP),,2002,2.9790967
Western and Central Africa (PIP),,2003,3.0114605
Western and Central Africa (PIP),,2004,3.0996544
Western and Central Africa (PIP),,2005,3.1589243
Western and Central Africa (PIP),,2006,3.215199
Western and Central Africa (PIP),,2008,3.3537498
Western and Central Africa (PIP),,2009,3.3995066
Western and Central Africa (PIP),,2010,3.5300007
Western and Central Africa (PIP),,2011,3.5593913
Western and Central Africa (PIP),,2012,3.67987
Western and Central Africa (PIP),,2013,3.787645
Western and Central Africa (PIP),,2014,3.9386804
Western and Central Africa (PIP),,2015,3.9403107
Western and Central Africa (PIP),,2016,4.0037055
Western and Central Africa (PIP),,2017,4.131272
Western and Central Africa (PIP),,2018,4.2508464
Western and Central Africa (PIP),,2019,4.3447547
World,OWID_WRL,1990,11.587182
World,OWID_WRL,1991,11.465281
World,OWID_WRL,1992,11.358875
World,OWID_WRL,1993,11.322861
World,OWID_WRL,1994,11.456363
World,OWID_WRL,1995,11.67051
World,OWID_WRL,1996,11.775844
World,OWID_WRL,1997,11.935357
World,OWID_WRL,1998,12.108982
World,OWID_WRL,1999,12.1974945
World,OWID_WRL,2000,12.5135975
World,OWID_WRL,2001,12.765564
World,OWID_WRL,2002,12.946511
World,OWID_WRL,2003,13.04811
World,OWID_WRL,2004,13.360706
World,OWID_WRL,2005,13.732431
World,OWID_WRL,2006,14.08321
World,OWID_WRL,2007,14.578669
World,OWID_WRL,2008,14.716433
World,OWID_WRL,2009,14.826417
World,OWID_WRL,2010,15.077601
World,OWID_WRL,2011,15.312027
World,OWID_WRL,2012,15.511712
World,OWID_WRL,2013,15.767672
World,OWID_WRL,2014,15.982166
World,OWID_WRL,2015,16.269955
World,OWID_WRL,2016,16.647488
World,OWID_WRL,2017,16.95891
World,OWID_WRL,2018,17.467373
World,OWID_WRL,2019,17.9413
Yemen,YEM,1998,6.264341
Yemen,YEM,2005,5.205422
Yemen,YEM,2014,4.4885445
Zambia,ZMB,1991,3.0968502
Zambia,ZMB,1993,2.7986288
Zambia,ZMB,1996,3.619054
Zambia,ZMB,1998,3.583653
Zambia,ZMB,2002,2.7325408
Zambia,ZMB,2004,2.9104023
Zambia,ZMB,2006,2.679666
Zambia,ZMB,2010,2.6798263
Zambia,ZMB,2015,2.9744158
Zimbabwe,ZWE,2011,5.459878
Zimbabwe,ZWE,2017,4.409205
Zimbabwe,ZWE,2019,4.5001917
